"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-01","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","72",",,W","39",",,W","  240",",,W","  280",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-02","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","76",",,W","39",",,W","  160",",,W","  170",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-03","9.17",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","63","H,,S","73",",,W","53",",,W","  140",",,W","  150",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-04","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","78",",,W","50",",,W","   10",",,W","   10",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-05","15.21",",,W",,,"0.01",",,W,2400","0.0","T,,W","0.0",",,W","48","H,,S","50",",,W","35",",,W","  330",",,W","  320",",,W","23.9",",,W","36.0",",,W",,,,,,,"    1",",,W",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-06","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","41","H,,S","59",",,W","31",",,W","  290",",,W","  290",",,W","23.9",",,W","38.9",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-07","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","74",",,W","34",",,W","  220",",,W","  220",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-08","8.28",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","57","H,,S","70",",,W","50",",,W","  140",",,W","  130",",,W","25.1",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-09","11.86",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","78",",,W","63",",,W","  170",",,W","  170",",,W","23.0",",,W","32.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-10","8.95",",,W",,,"0.33",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","73",",,W","51",",,W","  340",",,W","  350",",,W","19.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-11","12.75",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","51",",,W","45",",,W","   10",",,W","   20",",,W","21.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-12","6.04",",,W",,,"0.62",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","68",",,W","44",",,W","  320",",,W","  300",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-13","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","61",",,W","40",",,W","  330",",,W","  340",",,W","18.1",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-14","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","59",",,W","34",",,W","   70",",,W","  100",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-15","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","64",",,W","38",",,W","  210",",,W","  180",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-16","4.47",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","59","H,,S","72",",,W","47",",,W","  220",",,W","  200",",,W","10.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-17","8.05",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","67","H,,S","81",",,W","57",",,W","  150",",,W","  130",",,W","15.0",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-18","10.29",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","69","H,,S","75",",,W","52",",,W","  360",",,W","   10",",,W","25.9",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-19","10.51",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","53",",,W","48",",,W","   10",",,W","  360",",,W","19.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-20","12.97",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","50",",,W","45",",,W","   10",",,W","  360",",,W","25.9",",,W","40.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-21","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","57",",,W","37",",,W","   10",",,W","  360",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-22","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","64",",,W","40",",,W","  160",",,W","  170",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-23","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","71",",,W","54",",,W","  190",",,W","  190",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-24","6.26",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","67","H,,S","73",",,W","51",",,W","  310",",,W","  300",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-25","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","68",",,W","43",",,W","  350",",,W","  340",",,W","23.9",",,W","34.0",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-26","15.43",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","56",",,W","34",",,W","  340",",,W","  320",",,W","32.0",",,W","42.9",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-27","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","62",",,W","29",",,W","  270",",,W","  280",",,W","13.0",",,W","19.0",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-28","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","73",",,W","37",",,W","  230",",,W","  240",",,W","14.1",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-02-29","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","76",",,W","43",",,W","  140",",,W","  140",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-01","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","76",",,W","56",",,W","  200",",,W","  200",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-02","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","75",",,W","64",",,W","   30",",,W","   30",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-03","5.82",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","69","H,,S","76",",,W","61",",,W","   90",",,W","  100",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-04","12.97",",,W",,,"0.48",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","70",",,W","54",",,W","  310",",,W","  310",",,W","28.0",",,W","36.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-05","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","75",",,W","48",",,W","  350",",,W","   10",",,W","19.9",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-06","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","72",",,W","47",",,W","   70",",,W","   40",",,W","17.0",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-07","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","67",",,W","49",",,W","  120",",,W","  130",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-08","11.41",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","59","H,,S","76",",,W","48",",,W","  140",",,W","  150",",,W","25.1",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-09","7.16",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","73",",,W","64",",,W","  170",",,W","  160",",,W","16.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-10","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","79",",,W","64",",,W","  170",",,W","  170",",,W","17.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-11","9.17",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","72","H,,S","86",",,W","65",",,W","  140",",,W","  140",",,W","19.9",",,W","27.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-12","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","87",",,W","65",",,W","  140",",,W","  140",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-13","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","85",",,W","67",",,W","  130",",,W","  110",",,W","23.9",",,W","32.0",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-14","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","84",",,W","69",",,W","  130",",,W","  150",",,W","19.9",",,W","34.0",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-15","7.38",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","71","H,,S","71",",,W","64",",,W","   70",",,W","   70",",,W","14.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-16","7.83",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","68","H,,S","79",",,W","64",",,W","  120",",,W","  120",",,W","21.0",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-17","12.53",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","73","H,,S","83",",,W","67",",,W","  140",",,W","  130",",,W","25.1",",,W","32.0",",,W",,,,,"    1",",,W",,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-18","13.42",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","87",",,W","69",",,W","  130",",,W","  130",",,W","23.9",",,W","32.0",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-19","9.17",",,W",,,"0.16",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","83",",,W","69",",,W","  140",",,W","  140",",,W","25.1",",,W","36.0",",,W",,,,,"    1",",,W",,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-20","14.09",",,W",,,"0.25",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","72",",,W","54",",,W","  130",",,W","  140",",,W","28.0",",,W","40.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-21","8.72",",,W",,,"0.51",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","54",",,W","50",",,W","   20",",,W","   30",",,W","18.1",",,W","25.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-22","3.13",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","65",",,W","54",",,W","   40",",,W","   60",",,W","6.9",",,W","11.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-23","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","81",",,W","63",",,W","  150",",,W","  140",",,W","17.0",",,W","23.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-24","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","92",",,W","63",",,W","  150",",,W","  140",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-25","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","87",",,W","51",",,W","  160",",,W","  140",",,W","17.0",",,W","23.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-26","12.53",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","90",",,W","67",",,W","  120",",,W","  170",",,W","21.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-27","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","89",",,W","68",",,W","  170",",,W","  170",",,W","19.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-28","8.72",",,W",,,"0.06",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","83",",,W","53",",,W","  330",",,W","  340",",,W","30.0",",,W","40.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-29","8.28",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","65","H,,S","81",",,W","50",",,W","  110",",,W","  100",",,W","18.1",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-30","4.70",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","75",",,W","60",",,W","  100",",,W","  110",",,W","12.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-03-31","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","79",",,W","54",",,W","   30",",,W","   10",",,W","13.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-01","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","80",",,W","52",",,W","  130",",,W","  140",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-02","7.83",",,W",,,"0.46",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","70",",,W","63",",,W","  130",",,W","  120",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-03","8.28",",,W",,,"0.12",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","75",",,W","51",",,W","  360",",,W","  360",",,W","19.9",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-04","8.50",",,W",,,"2.06",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","58",",,W","50",",,W","   10",",,W","   10",",,W","18.1",",,W","29.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-05","5.82",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","58","H,,S","70",",,W","55",",,W","   40",",,W","   40",",,W","12.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-06","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","76",",,W","62",",,W","  120",",,W","  140",",,W","10.1",",,W","13.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-07","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","85",",,W","69",",,W","  160",",,W","  150",",,W","13.0",",,W","17.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-08","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","92",",,W","71",",,W","  170",",,W","  270",",,W","13.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-09","5.82",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","79","H,,S","89",",,W","67",",,W","   10",",,W","   20",",,W","21.0",",,W","31.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-10","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","74",",,W","65",",,W","  100",",,W","   60",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-11","10.51",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","69","H,,S","79",",,W","64",",,W","  140",",,W","  140",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-12","13.65",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","86",",,W","61",",,W","  270",",,W","  270",",,W","36.9",",,W","49.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-13","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","70",",,W","46",",,W","  360",",,W","   10",",,W","25.1",",,W","36.9",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-14","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","68",",,W","47",",,W","   10",",,W","   10",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-15","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","68",",,W","45",",,W","   10",",,W","   20",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-16","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","76",",,W","47",",,W","  140",",,W","  160",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-17","6.93",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","75",",,W","57",",,W","   10",",,W","   20",",,W","18.1",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-18","7.38",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","58","H,,S","62",",,W","53",",,W","   20",",,W","   20",",,W","16.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-19","6.26",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","94",",,W","59",",,W","  290",",,W","  300",",,W","23.9",",,W","35.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-20","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","93",",,W","53",",,W","  140",",,W","  140",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-21","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","88",",,W","63",",,W","  130",",,W","  130",",,W","21.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","29.5443","-98.4839","240.5","2020-04-22","7.38",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","84",",,W","68",",,W","  150",",,W","  150",",,W","16.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
